cnt,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
312,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925
8,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836
544,1,1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627
105,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522
148,3,0,9,14,0,5,1,1,0.72,0.697,0.74,0.0896
102,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0
244,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343
732,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985
143,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478
2,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0
627,4,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239
380,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537
5,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642
103,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343
153,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821
699,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896
142,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896
229,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239
398,2,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478
61,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881
342,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179
356,4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239
121,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0
188,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239
168,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478
600,3,0,8,17,0,2,1,1,0.76,0.6818,0.45,0.3284
149,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642
11,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896
248,3,1,8,14,0,1,1,1,0.8,0.697,0.33,0.1045
5,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761
12,4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045
689,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642
482,3,0,9,18,0,5,1,2,0.52,0.5,0.52,0.1642
59,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239
20,2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343
96,2,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896
5,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194
111,4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194
223,3,0,9,13,0,5,1,2,0.54,0.5152,0.42,0
805,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194
97,4,0,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836
15,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537
9,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896
4,4,0,11,4,0,1,1,1,0.44,0.4394,0.82,0.0896
65,2,1,5,6,0,1,1,3,0.52,0.5,0.94,0.2985
543,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194
366,2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0
190,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896
18,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0
135,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582
189,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194
207,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478
162,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642
5,2,1,5,4,0,3,1,3,0.56,0.5303,0.88,0.2239
151,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642
96,2,1,4,0,0,6,0,1,0.4,0.4091,0.58,0.1343
189,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881
98,1,1,12,14,0,6,0,2,0.24,0.2424,0.87,0.0896
64,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642
746,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836
284,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239
482,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642
343,1,1,3,16,0,5,1,1,0.48,0.4697,0.23,0.4179
3,2,0,5,4,0,2,1,1,0.66,0.6061,0.83,0.0896
199,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343
21,2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179
228,4,0,10,17,0,6,0,3,0.4,0.4091,0.76,0.194
12,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239
23,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239
243,2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537
569,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0
397,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045
617,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045
592,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045
133,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
37,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642
193,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836
17,3,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896
80,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985
261,3,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836
28,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896
88,4,0,12,16,0,2,1,3,0.46,0.4545,1,0.2537
390,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642
326,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642
127,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0
54,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045
363,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642
86,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284
152,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537
255,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239
18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239
69,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537
242,3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0
481,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896
3,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627
103,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0
272,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045
92,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0
265,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537
471,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896
25,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0
17,2,0,5,4,0,0,0,1,0.4,0.4091,0.76,0.1045
194,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343
229,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343
275,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642
221,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.194
11,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881
657,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537
678,2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537
270,2,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284
59,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985
72,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239
573,3,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239
134,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284
102,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836
730,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836
557,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642
62,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194
248,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642
261,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343
101,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985
432,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0
21,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642
375,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537
367,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343
12,3,0,9,5,0,6,0,1,0.62,0.6061,0.69,0.194
18,2,0,4,0,0,6,0,2,0.32,0.3182,1,0.194
210,4,0,10,8,0,3,1,3,0.54,0.5152,0.7,0.4925
322,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627
576,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194
286,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537
111,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537
212,2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642
111,1,0,3,17,0,4,1,2,0.44,0.4394,0,0.3881
157,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239
20,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0
122,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537
270,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537
20,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045
38,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881
125,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642
233,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284
106,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582
49,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284
132,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642
11,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343
153,4,0,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896
41,3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0
545,3,1,9,12,0,0,0,3,0.74,0.697,0.7,0
182,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0
4,3,0,9,4,0,5,1,1,0.6,0.5606,0.83,0.0896
324,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179
22,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0
117,2,0,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537
312,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343
89,3,0,9,8,0,6,0,1,0.64,0.6061,0.69,0.1642
171,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896
175,4,0,9,22,0,4,1,1,0.56,0.5303,0.68,0
21,2,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045
217,4,1,10,22,0,5,1,2,0.52,0.5,0.83,0.1343
16,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0
52,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642
14,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239
220,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836
178,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343
102,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0
283,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343
462,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343
2,1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985
196,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239
85,1,1,2,23,0,4,1,1,0.44,0.4394,0.54,0
13,4,0,11,6,0,5,1,1,0.26,0.2727,0.81,0.1045
25,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194
5,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896
43,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0
107,3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343
39,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478
590,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642
20,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0
586,2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343
32,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896
128,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896
24,2,0,4,3,0,0,0,1,0.5,0.4848,0.94,0.0896
99,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343
263,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343
374,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836
504,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537
125,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537
42,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881
55,2,1,4,0,0,5,1,1,0.4,0.4091,0.37,0.2537
522,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284
41,2,1,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284
16,3,0,9,5,0,3,1,2,0.56,0.5303,1,0.1343
593,1,1,3,8,0,2,1,1,0.46,0.4545,0.82,0.2836
16,2,0,4,2,0,1,1,1,0.42,0.4242,0.67,0.1045
351,2,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836
71,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.194
230,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343
78,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985
8,3,0,8,4,0,5,1,1,0.64,0.5758,0.83,0
230,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343
54,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0
135,2,1,5,23,0,4,1,1,0.48,0.4697,0.48,0.1045
58,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0
18,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836
212,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194
115,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537
711,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0
159,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836
39,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343
642,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0
216,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896
11,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239
86,1,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866
21,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985
121,1,1,12,13,1,2,0,1,0.4,0.4091,0.5,0.3284
207,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0
43,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582
46,2,1,5,1,0,5,1,1,0.46,0.4545,0.51,0.1343
42,1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284
499,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896
360,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985
118,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284
21,2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836
171,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194
194,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239
546,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537
308,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537
221,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045
114,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284
267,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537
159,1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627
537,2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194
156,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0
5,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045
228,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239
28,1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836
23,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045
262,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194
109,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194
362,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0
198,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0
376,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194
632,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642
218,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343
197,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896
300,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0
21,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537
243,2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925
11,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985
151,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985
2,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896
221,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194
5,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0
188,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239
304,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343
350,3,0,9,13,0,0,0,1,0.74,0.6818,0.58,0.1045
101,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.194
7,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0
50,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642
299,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343
257,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343
303,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045
777,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194
189,3,0,9,12,0,1,1,2,0.58,0.5455,0.6,0.0896
152,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239
154,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284
94,2,1,5,1,0,0,0,2,0.54,0.5152,0.68,0.1343
19,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881
114,1,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985
5,2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239
229,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045
17,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194
459,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179
130,2,0,3,19,0,4,1,2,0.3,0.303,0.87,0.1343
686,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194
21,4,0,11,12,0,2,1,3,0.4,0.4091,1,0.0896
5,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343
50,2,0,5,7,0,6,0,1,0.6,0.5606,0.83,0.2537
233,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642
165,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284
109,2,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343
14,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896
275,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343
27,1,0,12,8,0,6,0,1,0.28,0.2727,0.7,0.194
303,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284
219,3,0,9,20,0,6,0,1,0.7,0.6667,0.79,0.1642
16,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343
12,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284
303,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537
181,3,0,9,13,0,3,1,2,0.66,0.6212,0.74,0.1642
39,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896
9,2,0,3,3,0,6,0,1,0.2,0.197,0.47,0.194
124,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045
17,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896
269,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194
416,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836
78,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836
337,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985
190,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537
524,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642
73,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194
95,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045
300,2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343
139,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582
290,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537
4,2,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343
375,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343
14,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045
347,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537
11,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343
6,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045
185,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239
165,3,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642
148,3,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836
108,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896
228,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0
125,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0
20,1,0,1,9,0,0,0,2,0.38,0.3939,0.76,0.2239
125,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896
530,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194
93,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642
761,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343
428,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045
7,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194
261,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537
55,4,1,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627
219,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343
116,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537
232,2,0,6,12,0,4,1,1,0.76,0.6667,0.25,0.4627
4,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0
397,3,0,8,19,0,1,1,1,0.7,0.6515,0.65,0
36,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0
219,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537
6,2,1,5,3,0,2,1,3,0.58,0.5455,0.83,0.1343
7,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582
515,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045
76,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045
105,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179
328,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836
430,2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194
243,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045
91,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179
221,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239
166,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343
256,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836
52,4,0,11,10,0,2,1,3,0.4,0.4091,0.94,0
319,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0
271,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194
39,4,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284
109,3,0,9,6,0,1,1,1,0.56,0.5303,0.83,0
91,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045
734,1,1,3,18,0,2,1,1,0.7,0.6364,0.34,0.2985
533,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896
9,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239
157,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582
24,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642
187,1,1,3,11,0,5,1,2,0.36,0.3333,0.34,0.3582
168,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239
489,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045
95,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045
12,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0
5,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045
354,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642
120,3,0,9,14,0,4,1,2,0.7,0.6667,0.79,0.3582
110,2,1,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836
27,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896
35,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0
420,2,0,4,14,0,0,0,1,0.7,0.6515,0.54,0.3284
208,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194
57,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343
391,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194
28,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0
594,2,0,5,17,0,4,1,2,0.64,0.6212,0.57,0.194
77,1,1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582
340,4,1,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881
394,3,0,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239
452,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985
7,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881
34,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045
215,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194
53,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
285,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045
20,4,1,12,0,0,1,1,3,0.36,0.3636,1,0.0896
32,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836
147,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194
209,4,1,12,21,0,6,0,2,0.36,0.3788,1,0
227,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045
8,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343
196,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537
257,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0
66,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343
38,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194
83,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478
